ts_event,SPY,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META
2018-06-14 00:00:00+00:00,0.8964458927445347,0.23710861607111464,0.9339760050172321,0.04998144389678168,0.049783392375308023,0.024763235306844256,0.0667469087643942,0.9961439794575557
2018-06-15 00:00:00+00:00,0.901186021544394,0.23717128065657,0.9345235801423867,0.05003119715435302,0.049865559890506075,0.024770724091718696,0.06646625758175392,0.9977228904455975
2018-06-18 00:00:00+00:00,0.9002751735954219,0.23717128065657,0.9345235801423867,0.05003119715435302,0.049865559890506075,0.024770724091718696,0.06646625758175392,0.9977228904455975
2018-06-19 00:00:00+00:00,0.9005028835195694,0.23713381356121294,0.9348969042530999,0.050022491349480974,0.04989274514340392,0.024730034904708417,0.06682589725039689,0.9968002754254821
2018-06-20 00:00:00+00:00,0.9006009911428134,0.23712104314742863,0.9353559972133499,0.04998714674984148,0.04977163230929421,0.02474158759502639,0.06677174912367587,0.9964905812591717
2018-06-21 00:00:00+00:00,0.9010941004393836,0.23768494574706575,0.9479245403123661,0.05005699406914509,0.0498364830496198,0.024771049841480815,0.06672619896086544,0.9979279675987981
2018-06-22 00:00:00+00:00,0.9007652000226978,0.2370441307104687,0.9363890090379426,0.049961269656377406,0.04984773226658477,0.02476538630947553,0.06681687944069008,0.9969853030312933
2018-06-25 00:00:00+00:00,0.8996395170567781,0.23713406033249376,0.9333790604714612,0.04995374514173811,0.049732115569902424,0.024720133932163987,0.0667007255426865,0.995940980262808
2018-06-26 00:00:00+00:00,0.9006351769161439,0.23722394351874293,0.9338601197035703,0.049989653786123064,0.04979694299363022,0.024735919478523792,0.06677014935183263,0.9958442969689241
2018-06-27 00:00:00+00:00,0.8996672810885978,0.23717255760390207,0.9343221725496658,0.04997020764369546,0.04981286348250406,0.02475520100670809,0.06707555370043729,0.9958894807590456
2018-06-28 00:00:00+00:00,0.8995395717932422,0.23700605368741856,0.9329105793857065,0.04998384253819037,0.049784793442538264,0.0246999480825944,0.06672960421355953,0.9961438298631297
2018-06-29 00:00:00+00:00,0.9006684200195167,0.23701860952006326,0.9322498101769459,0.05000058831142854,0.049774585821670506,0.024750004534561606,0.06674452266984929,0.9966048882716289
2018-07-02 00:00:00+00:00,0.9003699582101212,0.237209752853058,0.9349903939435252,0.05000817041143858,0.04983070870222994,0.02479525377543812,0.06668060549380282,0.996295556215227
2018-07-03 00:00:00+00:00,0.9024348026312748,0.23703082915199225,0.9358417217409756,0.04991043017088981,0.04977089354064605,0.024738516969298213,0.0668537779773322,0.9948525006139606
2018-07-05 00:00:00+00:00,0.9006344907119995,0.23694212245086377,0.9357410973039955,0.050014418210494106,0.049846700722102774,0.024778827086167726,0.0668331310595311,0.995692859082986
2018-07-06 00:00:00+00:00,0.900372137420817,0.23673062715329382,0.9353592209894531,0.050009647430275396,0.049819237509375516,0.024760451982655553,0.06667746787084801,0.9973232873401241
2018-07-09 00:00:00+00:00,0.9003737933945798,0.23681039880017263,0.9344381717191188,0.050000575043128236,0.04983609957217672,0.024770389952546244,0.06687032405379816,0.9955138674683792
2018-07-10 00:00:00+00:00,0.9039712714215298,0.23805902195734724,0.937375276016952,0.05011702127659575,0.04994402146453632,0.024883271684950473,0.06697197113274894,1.0010636763968013
2018-07-11 00:00:00+00:00,0.9004379008494743,0.23708318656026228,0.9352637462794893,0.05004277159965783,0.049846904472926785,0.024763453249562542,0.06678392809000554,0.9964405800790872
2018-07-12 00:00:00+00:00,0.9012130188521759,0.2373073809328022,0.9357051724700334,0.04999443461225944,0.049794898803790746,0.024783140843038065,0.06674043079018926,0.9960983153655626
2018-07-13 00:00:00+00:00,0.9003101854393224,0.23703432176278744,0.9354292551523613,0.050014068810275196,0.04982685309337145,0.02478033031597496,0.06676089034324109,0.9956663125841616
2018-07-16 00:00:00+00:00,0.9016330951430892,0.23828181043939148,0.9384751145841804,0.050737472160356345,0.050449980025643354,0.02506850573973122,0.06736179850793073,1.007916246977231
2018-07-17 00:00:00+00:00,0.8998940845301531,0.23704675322737825,0.9340153418728518,0.04994663849612655,0.049771164306870466,0.024755572883581173,0.06687183525689787,0.9958152177140953
2018-07-18 00:00:00+00:00,0.900919988858553,0.23728305363573032,0.9355198722045301,0.050056495947502236,0.049845160119795395,0.02478014220292009,0.06680901951142101,0.9969565018690564
